 Russ us fuckin'dead	NOT
Give it a rest rice eater #MAGA URL	NOT
  Antifa Slim is obsessed with Trump.	NOT
  Dubious mortgages? lol You mean the NINJA loans for subprime borrowers that banks WERE FORCED TO PROVIDE by Democrats and liberals citing that NOT providing them was racist and discriminating just because people don't have a job. CMOs were a derivative of THE SUBPRIME PROBLEM	OFF
  Please could the author of this brill  article  do something to rescue us and brexit from this remainiac of a Pm who will enslave us forever under unelected commsion federal fanatics  Plus the conservatives can say farewell to gov for at least  5 yrs. who could trust the tories ?	NOT
 UK Govt non announcements are the only consistant and affordable policy under Labour or Conservatives for decades. Designed for a soundbite. No immediate resource required. Never likely to ever be implemented. Its propoganda but sadly it has its desired effect.	OFF
" BUT there's a saying you are what you eat"" i aint wanna be a loose chicken😂  i wanna be loose to ma daddy 💦"""	NOT
  Fake news. Who in their right mind would go along with this nut?	OFF
 This is just more of the standard Trudeau “Liberals” emotional manipulation of Canadians.   They think Canadians are stupid.	OFF
  Leaders must do much more on gun control overall.  Protect our young people.	NOT
  W had empathy and regrets. He may have been a bad/ineffective president but he is way more presidential than trump could ever hope to be	OFF
" 1st Pic: OH MY GOD THE BATMAN V SUPERMAN TRAILER IS AWESOME"" 2nd Pic: ""OH MY GOD BVS IS AWESOME 3rd Pic: ""oh, you dont like BvS and call it a shit movie?? well bitch"" 4th Pic: ""oh, Zack was fired, Henry left and Ben is leaving"""""	OFF
 I believe he is one step worse  according to experts- sociopath which is a malignant narcissist	OFF
 You are becoming unhinged with this game....	NOT
  People change over time. Why did the president change his stance on gun control after his first campaign? Perhaps Kaepernick embraced this issue after he read up on the history of this subject -- a history you don't seem to acknowledge.	NOT
   Good for you.. he is bit miss guided for me to follow as the guy to me seems more like an idiot &amp; a crock but if you think that he is perfect even though there is multiple investigations against him whom am I to disagree. I'm still looking for a better role model for America cya	OFF
. offers a different view on why liberals outnumber conservatives at universities: URL URL	NOT
 Fuck you!! if you don’t start working an a man of steel sequel soon the whole DCEU will irreversibly go to shit	OFF
                                                  Hmm? That’s not biblical. You may want to ask god if you are doing it right. I’m pretty sure you’re supposed to get in that church with all the “people” you don’t care to be around. It’s your persecution. 😂	NOT
 Oh this is gonna get some Antifa idiots shot so fast...  😂😂 they don't even realize gun owners are usually really aware of what's going on around them.	OFF
     I agree. Those antifa nutjobs should be arrested before they start trouble again	OFF
   Planned Parenthood provides millions with CONTRACEPTION - thereby eliminating an unplanned pregnancy for most; an unplanned pregnancy that doesn’t potentially result in an abortion.  Conservatives possess no critical thinking skills whatsoever!	NOT
   You gotta prove to the world who you are bale!	NOT
"  Conservatives"" try to preserve institutions that young people are constantly trying to destroy because the aging left brainwash them into taking action. Young people have no conception of a sense of maintaining effective systems. Most are connected to destructive impuse."""	NOT
  Go head and switch from Nike to gun control now URL	NOT
   I am sorry to hear this Chris. You are a big part of the WP family. I admire your fight and strength as you battle this disease. I have no words to express how sorry I am you are dealing with ALS. I truly hope a cure can be found one day.	NOT
 Liberal Dictionary:  -Illegal Immigrants: Dreamers -Trump Supporters: Deplorables -MS-13 Killers: Human Beings -Human Beings in the Womb: Not Human Beings -Antifa: Protestors -Law Abiding NRA Membbbqers: Terrorists -Bill Clinton: Feminist -Brett Kavanaugh: Predator	NOT
  A good example of - Democrat Gun Control URL	NOT
 He is NUTS!!!!	OFF
 Did every other comedian suddenly die?	NOT
  Hopefully he won't because he should learn a lesson...and there should be better gun control by then...if he did and something happened he could end up in jail...that doesn't seem fun...hope he turns his life around for the better ..will he go to foster care?	NOT
  She is!	NOT
                                          Job description: In Charge of the Big Door.    Because that's the most likely point of entry for the ANTIFA hackers and their DOXX equipment (which is quite cumbersome).	NOT
 This is nothing more than an opportunity for the liberals to crate more false headlines while cherry picking statements and distorting their meaning. This is just a stall tactic and a deflection from reality.	NOT
   Tuna and beef brisket? I thought all you liberals were vegans.	NOT
"#StopKavanaugh: Believe women, except for the 65 who support Kavanaugh""  URL #TCOT #MAGA #RedNationRising"""	NOT
 Yes she is	NOT
  for your encore say that every other western country that’s all but eliminated mass shootings through effective gun control are lying too... it would be fitting	OFF
 Anarchist Nefarious Treason Invading Free America = ANTIFA.	OFF
Even Obama Trade Rep Acknowledges:   Trump Is Cleaning Up An OLD Global Trade Mess  URL  #maga #MakeAmericaGreatAgain #makeamericaamericaagain #makeamericastrongagain #makeamericasafeagain #makeamericasaneagain	OFF
. : 7 Myths of Democratic Socialism Debunked  URL  #MAGA #KAG	OFF
 thank you for explaining succinctly why a second referendum would be used by  to rewrite the question and manipulate the answer in order to clingvto power #peoplesvote URL	NOT
.    MY CFB 10 #TBT at 9pm  and you are scheduled  with me tonight!  Check in! URL	NOT
 The GOP has blood on their hands. GUN CONTROL!!!	OFF
   There is no such thing. Where is this fascist left? ANTIFA are anarchists. They are not socialists or Democrats. You folks on the right embrace Authoritarianism and fascism. Look at Trump. He attacks all our institutions and the rule of law and fluffs Putin.	OFF
   1. What’s your definition of a mass shooting? 2. Headlines where? Nationally or locally? 3. Does ONE gun death —EVERY. SINGLE. ONE. —makes headlines? 4. Australia: tell me about those mass carnages that happened after gun control was imposed. Links to reputable sources please.	NOT
  All bull!	NOT
(I guess I just need to double down on my donations to protect the Constitution and Bill of Rights!) Fast Company: ‘Gun Control Groups’ Donations Hurt Because Everyone Agrees With Them’ - The Truth About Guns URL	NOT
 Another Liar That Broke His Oath	NOT
        Antifa are here telling people to go back to sleep. Horrifying	NOT
  It would be an interesting study if people were more gullible in Victorian times...with rising of the Antifa...	NOT
     Only liberals can take an athlete berating an official and turn it into sexism and a sjw issue. Liberals ruin everything by putting politics into everything.	NOT
 I've already listened to it like 5 times it's so fucking well made	NOT
  You are correct the one LRT line doesn't but the overall plan does. Transit plans need to start some where usually with a back bone line that you can expand upon and tie into other parts. Why not start with a heavily used corridor funded by the ONT government?	NOT
" This is a good example of why we can't ban the AR-15. Someone could've used gun control"" on those pussies."""	OFF
 He won't. He's too grotesquely fat and looks like he never takes a bath. He could go any time.	OFF
 Same tbh Could they just stop spreading rumors and false news? We are hurt enough we dont need all this shit	OFF
 That shit hurts😞😞	OFF
   you are disgusting and need to be ousted. Get out of politics because Schumer you are the corrupt kind of politicians Americans are so tired of.  has led this country to thrive again and Brett Kavanaugh will be voted in. Americans stand with 	OFF
  I thought the Krebs trials couldn't say one way or the other if this was effective. So as usual  giving more money to their friends	NOT
 Awww look how cute he is! 😁😜	NOT
 Raise your hand if you’re a boomer and you are going to fall for the next resistance grift URL	NOT
